study_id,reference,title,year,intervention_category,intervention_technique,type_experiment,environmental_context,economic_cost,cultural_meaning,behavior_scrutiny,suitable_for_longitudinal,control_group_scenario_prompt,intervention_group_scenario_prompt,response_instruction,response_options,n_study,n_comparison,n_control,n_intervention,binary_outcome,mean_control,sd_control,mean_intervention,sd_intervention,effect_size,effect_label,variance_d,ci_lower,ci_upper,gpt35_llm_mean_control,gpt35_llm_mean_intervention,gpt35_llm_std_control,gpt35_llm_std_intervention,gpt35_llm_effect_size,gpt35_llm_p_value,gpt35_llm_variance_d,gpt35_llm_ci_lower,gpt35_llm_ci_upper,deepseekv3_llm_mean_control,deepseekv3_llm_mean_intervention,deepseekv3_llm_std_control,deepseekv3_llm_std_intervention,deepseekv3_llm_effect_size,deepseekv3_llm_p_value,deepseekv3_llm_variance_d,deepseekv3_llm_ci_lower,deepseekv3_llm_ci_upper,claudehaiku45_llm_mean_control,claudehaiku45_llm_mean_intervention,claudehaiku45_llm_std_control,claudehaiku45_llm_std_intervention,claudehaiku45_llm_effect_size,claudehaiku45_llm_p_value,claudehaiku45_llm_variance_d,claudehaiku45_llm_ci_lower,claudehaiku45_llm_ci_upper,gpt4o_llm_mean_control,gpt4o_llm_mean_intervention,gpt4o_llm_std_control,gpt4o_llm_std_intervention,gpt4o_llm_effect_size,gpt4o_llm_p_value,gpt4o_llm_variance_d,gpt4o_llm_ci_lower,gpt4o_llm_ci_upper,deepseekv4flash_llm_mean_control,deepseekv4flash_llm_mean_intervention,deepseekv4flash_llm_std_control,deepseekv4flash_llm_std_intervention,deepseekv4flash_llm_effect_size,deepseekv4flash_llm_p_value,deepseekv4flash_llm_variance_d,deepseekv4flash_llm_ci_lower,deepseekv4flash_llm_ci_upper,gpt54_llm_mean_control,gpt54_llm_mean_intervention,gpt54_llm_std_control,gpt54_llm_std_intervention,gpt54_llm_effect_size,gpt54_llm_p_value,gpt54_llm_variance_d,gpt54_llm_ci_lower,gpt54_llm_ci_upper
Camilleri_2,Camilleri & Larrick (2014),Metric and scale design as choice architecture tools,2014,information,translation,artefactual_field,Other,high,low,low,1,"You are choosing one of two vehicles to purchase and gasoline costs $4.00 per gallon. The display shows: Vehicle A—price $18,000; fuel consumption 750 gallons per 15,000 miles. Vehicle B—price $21,000; fuel consumption 600 gallons per 15,000 miles.","You are choosing one of two vehicles to purchase and gasoline costs $4.00 per gallon. The display shows: Vehicle A—price $18,000; fuel cost $3,000 per 15,000 miles. Vehicle B—price $21,000; fuel cost $2,400 per 15,000 miles.",Which vehicle would you purchase?,Vehicle B (1); Vehicle A (0),484,322,161,161,1,0.473,,0.57,,0.1945,1,0.0125,-0.0246306351441453,0.4136306351441454,0.04,0.04,0.1979486637221574,0.19794866372215741,0.0,1.0,0.012422360248447204,-0.21844904520330954,0.21844904520330954,0.48,0.6,0.5046720495044485,0.49487165930539356,0.24136859514431963,0.3157569237654325,0.012512824221617922,0.022125581622955,0.4606116086656843,0.06,0.08,0.23989793748209526,0.2740475156178697,0.07857897808220127,1.0,0.012431948223286401,-0.13995435383939875,0.2971123100038013,0.3,0.06,0.4629100498862757,0.23989793748209526,-0.664345354386513,0.004194047655944133,0.013107693711016988,-0.8887393507971637,-0.43995135797586227,0.36,0.24,0.4848732213850611,0.43141911058689997,-0.2630568414876162,0.27523352407483115,0.012529811959399752,-0.4824486295588084,-0.04366505341642399,0.06,0.0,0.23989793748209526,0.0,-0.4949341263408955,0.24102816726442872,0.01280273259226215,-0.7167024064116342,-0.27316584627015683
Camilleri_3,Camilleri & Larrick (2014),Metric and scale design as choice architecture tools,2014,information,translation,artefactual_field,Other,high,low,low,1,"You are presented with a series of choices between two vehicles. Vehicle A: Price $32789, fuel consumption 7.0 gallons per 100 miles; Vehicle B: Price $34789, fuel consumption 6.0 gallons per 100 miles.   ","You are presented with a series of choices between two vehicles. Vehicle A: Price $32789, cost of gas $28 per 100 miles; Vehicle B: Price $34789, cost of gas $24 per 100 miles.",Which vehicle do you prefer?,"1 =Vehicle B, 0 = Vehicle A",424,283,142,141,1,0.672,,0.751,,0.1747,1,0.0142,-0.0588566639037657,0.4082566639037657,0.04,0.08,0.1979486637221575,0.2740475156178697,0.17079726284243518,0.6736996149830901,0.01418599221751826,-0.06264417506926834,0.4042387007541387,0.04,0.08,0.19794866372215741,0.27404751561786983,0.17079726284243518,0.6736996149830901,0.01418599221751826,-0.06264417506926834,0.4042387007541387,0.04,0.08,0.19794866372215744,0.27404751561786994,0.17079726284243518,0.6736996149830901,0.01418599221751826,-0.06264417506926834,0.4042387007541387,0.04,0.08,0.1979486637221575,0.2740475156178698,0.17079726284243518,0.6736996149830901,0.01418599221751826,-0.06264417506926834,0.4042387007541387,0.26,0.34,0.443087497693452,0.4785181206984064,0.174925225109958,0.5126907602619235,0.014188513647527627,-0.058536957917259436,0.40838740813717544,0.04,0.08,0.19794866372215753,0.27404751561786966,0.17079726284243518,0.6736996149830901,0.01418599221751826,-0.06264417506926834,0.4042387007541387
Camilleri_4,Camilleri & Larrick (2014),Metric and scale design as choice architecture tools,2014,information,translation,artefactual_field,Other,high,low,low,1,"You are presented with a series of choices between two vehicles. Vehicle A: Price $32789, fuel consumption 1050 gallons per 15,000 miles; Vehicle B: Price $34789, fuel consumption 900 gallons per 15,000 miles.  ","You are presented with a series of choices between two vehicles. Vehicle A: Price $32789, cost of gas $4200 per 15,000 miles; Vehicle B: Price $34789, cost of gas $3600 per 15,000 miles.",Which vehicle do you prefer?,"1 =Vehicle B, 0 = Vehicle A",484,323,162,161,1,0.552,,0.57,,0.0363,0,0.0124,-0.1819523525110488,0.2545523525110489,0.34,0.36,0.4785181206984063,0.48487322138506106,0.0419353780863021,1.0,0.012386741884166164,-0.17620026519693457,0.26007102136953875,0.2,0.22,0.4040610178208844,0.4184519575964803,0.049115308792222256,1.0,0.012387753861909994,-0.1690292449821543,0.26725986256659884,0.08,0.02,0.2740475156178699,0.14142135623730942,-0.28971899521476896,0.3587953578869416,0.012513953215827177,-0.5089718993293848,-0.07046609110015314,0.2,0.22,0.4040610178208843,0.41845195759648035,0.049115308792222256,1.0,0.012387753861909994,-0.1690292449821543,0.26725986256659884,0.3,0.32,0.46291004988627565,0.47121207149916117,0.04324895263084816,1.0,0.012386915097739577,-0.17488821582835992,0.2613861210900562,0.08,0.08,0.27404751561786994,0.2740475156178697,0.0,1.0,0.012384019630396441,-0.21811167195919526,0.21811167195919526
Catlin_1,Catlin & Wang (2013),Recycling gone bad: When the option to recycle increases resource consumption,2013,structure,consequence,conventional_lab,Recycling or reuse,low,medium,low,1,"You are participating in a product evaluation study. You are asked to evaluate a new pair of scissors. To do so, you will cut shapes (such as triangles, squares, etc.) out of a stack of white paper using the scissors provided. You can use as much paper as you like, and you may cut as many shapes as you wish. After cutting, please dispose of any paper scraps in the trash can provided in the room, where they will be processed as waste. You will then continue evaluating the scissors.","You are participating in a product evaluation study. You are asked to evaluate a new pair of scissors. To do so, you will cut shapes (such as triangles, squares, etc.) out of a stack of white paper using the scissors provided. You can use as much paper as you like, and you may cut as many shapes as you wish. After cutting, please dispose of any paper scraps in the receptacles provided in the room (a recycling bin and a trash can). Paper placed in the recycling bin can be reused, while paper placed in the trash can will be processed as waste. You will then continue evaluating the scissors.",How much paper would you use for this task?,Please report the quantity of paper used (in grams).,43,43,22,21,0,9.45,,27.9,,-0.7139,-1,0.099,-1.3305882707241303,-0.0972117292758696,21.6,34.5,14.26570026607992,19.801308965184443,-0.7475265454811686,0.00032767271026192153,0.09957122023869784,-1.3659913725111488,-0.12906171845118852,78.5,120.2,48.72088350795702,56.4417706081919,-0.7909284018964297,0.0001467194244428675,0.1003476365262261,-1.4117998164981,-0.17005698729475927,95.7,151.1,65.49661153410135,86.2914496674745,-0.7232098533476765,0.0004895435819607535,0.09915536623614153,-1.340381836061557,-0.1060378706337961,57.2,72.9,27.9423604980696,44.676730006588826,-0.42135045483276906,0.038186286315685,0.09513796755949751,-1.0258904325549567,0.18318952288941864,21.08,33.34,13.359762921029791,22.696408058886984,-0.6583361921786871,0.0014882427267749255,0.09811320402629461,-1.272256246447459,-0.044416137909915165,14.32,17.18,3.383272175312666,3.274452750663313,-0.8590376077610802,4.11632336513507e-05,0.10165435599856841,-1.4839384179003225,-0.23413679762183792
Chabeferret_1,Chabe-ferret et al. (2024),When Nudges Backfire: Evidence from a Randomised Field Experiment to Boost Biological Pest Control,2024,information,social_reference,natural_field,Other,high,high,high,0,"You are a wine grower managing your vineyard. You are invited to learn about a biological pest control method called mating disruption, which can be used to control grapevine moths. This technique is an alternative to chemical pesticides and can be applied to your vineyard.","You are a wine grower managing your vineyard. You are invited to learn about a biological pest control method called mating disruption, which can be used to control grapevine moths. This technique is an alternative to chemical pesticides and can be applied to your vineyard. In your region, more than 5,500 hectares of vineyards are already using this method, and a nearby cooperative plans to apply it to their entire vineyard area. The cooperative strongly promotes this method and encourages growers like you to adopt it, but no additional financial support or incentives are currently offered.'",Would you adopt this pest control method in your vineyard?,"0 = no adoption, 1 = adoption",532,532,266,266,1,0.4,,0.2,,-0.4421,-1,0.0077,-0.6141575683312818,-0.2701288076746256,0.96,0.82,0.1979486637221575,0.3880879344916035,-0.4735822195876791,0.05516069484737232,0.007729586577734579,-0.6458984653086134,-0.3012659738667448,1.0,0.96,0.0,0.19794866372215741,-0.40271584158066176,0.47505052405395287,0.00767122185062032,-0.5743802899780132,-0.23105139318331033,0.62,0.4,0.4903143514780144,0.49487165930539356,-0.4437237718292941,0.045457075445017044,0.007703844723389488,-0.6157528457264771,-0.27169469793211115,0.94,0.8,0.2398979374820953,0.4040610178208843,-0.43236109166071657,0.0744069135980516,0.007694488828554555,-0.6042856739088154,-0.26043650941261776,0.66,0.44,0.4785181206984066,0.5014265364224069,-0.44601936968941813,0.044423184850005966,0.007705764359152392,-0.6180698752616377,-0.27396886411719856,0.92,0.76,0.27404751561786983,0.43141911058690013,-0.4504322716758562,0.0562096678311914,0.007709482360307399,-0.6225242790904617,-0.27834026426125075
Demarque_1,Demarque et al. (2015),Nudging sustainable consumption: The use of descriptive norms to promote a minority behavior in a realistic online shopping environment,2015,information,social_reference,conventional_lab,Green purchasing,medium,high,high,1,This shop sells several daily usage products. Some products are standard products and some are ecological products. You are shopping for everyday items with a budget.,"This shop sells several daily usage products. Some products are standard products and some are ecological products. You are shopping for everyday items with a budget. For your information, it was typical for previous participants to choose many ecological products in their purchases.",How many ecological products do you purchase?,Write a number. ,122,61,29,32,0,2.0,2.45,3.25,2.24,0.5337,1,0.0681,0.0222282552386007,1.045171744761399,2.06,3.38,0.6197431989566817,1.0476406924170913,1.5336231610144653,3.7115180850805446e-11,0.08501144714527982,0.9621618994260637,2.105084422602867,3.22,3.7,0.7365113574085853,1.0350983390135315,0.5343440094972377,0.008982143071310804,0.06807311534598133,0.02297323462058465,1.0457147843738908,2.4,2.66,0.4948716593053936,0.4785181206984066,0.5341402165042121,0.008864681112733782,0.0680713305132074,0.02277614557592944,1.0455042874324947,2.36,2.64,0.4848732213850613,0.562791874388349,0.5330497273560131,0.009027625629540887,0.06806179150457753,0.021721487056786226,1.0443779676552398,2.26,2.76,0.8283250865328127,1.0411924090450626,0.5314633653778589,0.009266770938046901,0.0680479496759254,0.020187122518156353,1.0427396082375613,1.68,2.76,0.8907689867497084,1.0214035960982557,1.126978260659894,1.7415292486035887e-07,0.07614325042396834,0.5861444960173054,1.6678120253024824
Demarque_2,Demarque et al. (2015),Nudging sustainable consumption: The use of descriptive norms to promote a minority behavior in a realistic online shopping environment,2015,information,social_reference,conventional_lab,Green purchasing,medium,high,high,1,This shop sells several daily usage products. Some products are standard products and some are ecological products. You are shopping for everyday items with a budget.,"This shop sells several daily usage products. Some products are standard products and some are ecological products. You are shopping for everyday items with a budget. For your information, 90% of previous participants included many ecological products in their purchases.",How many ecological products do you purchase?,Write a number. ,235,78,41,37,0,1.56,2.16,2.57,2.15,0.4686,1,0.0528,0.0182345642340546,0.9189654357659454,2.16,3.22,0.509501557146486,0.932190748632883,1.4110952743942278,6.94999938148918e-10,0.06418130857957965,0.9145574067882235,1.9076331420002322,3.34,3.96,0.9391702807939203,1.1773370158878012,0.5821964207251713,0.0045050061234258535,0.05359004446988401,0.1284740948140185,1.035918746636324,2.36,2.72,0.5252793231671498,0.7570080742566723,0.552546552163429,0.006988946971402614,0.05337437152118203,0.09973814866471958,1.0053549556621384,2.42,2.72,0.574633867460536,0.640153042925945,0.49319696191607243,0.015421625487714263,0.05297652248871762,0.04207931694528988,0.944314606886855,2.0,2.4,0.7559289460184544,0.9476070829586856,0.4666666666666667,0.02177680048546414,0.05281328232547745,0.016244587679618727,0.9170887456537147,2.06,2.7,0.6518419740885619,0.8390957231764811,0.8518280287711507,4.9317459937049366e-05,0.05606862343331313,0.3877318016241526,1.3159242559181488
Demarque_3,Demarque et al. (2015),Nudging sustainable consumption: The use of descriptive norms to promote a minority behavior in a realistic online shopping environment,2015,information,social_reference,conventional_lab,Green purchasing,medium,high,high,1,This shop sells several daily usage products. Some products are standard products and some are ecological products. You are shopping for everyday items with a budget.,"This shop sells several daily usage products. Some products are standard products and some are ecological products. You are shopping for everyday items with a budget. For your information, 70% of previous participants included many ecological products in their purchases.",How many ecological products do you purchase?,Write a number. ,235,79,41,38,0,1.56,2.16,2.29,1.84,0.3627,1,0.0515,-0.0820866109335435,0.8074866109335436,2.16,3.0,0.509501557146486,0.8571428571428572,1.191348120755468,6.606435904638073e-08,0.05968901024212061,0.7125027648282164,1.6701934766827193,3.5,3.84,0.762648446573665,1.0946996606096002,0.3603992792021624,0.07498988298273072,0.051528107049853854,-0.0845086903155034,0.8053072487198283,2.34,2.54,0.47851812069840666,0.5424810727442153,0.3910065414345621,0.05347254117858122,0.05167366701817778,-0.05452938749215208,0.8365424703612763,2.24,2.44,0.5554920598635309,0.5405967979549855,0.3649002245998805,0.07112549577437377,0.05154876865405389,-0.08009693498884785,0.8098973841886088,1.88,2.24,0.7989789402348318,1.204752493846172,0.35218070645621724,0.08184636108550472,0.05149104128751564,-0.09256721623780989,0.7969286291502444,1.44,2.66,0.951046684405328,0.9171829096728301,1.3058348221162548,2.957125621910525e-09,0.0614984674435371,0.8197856165617697,1.79188402767074
Demarque_4,Demarque et al. (2015),Nudging sustainable consumption: The use of descriptive norms to promote a minority behavior in a realistic online shopping environment,2015,information,social_reference,conventional_lab,Green purchasing,medium,high,high,1,"You are shopping in the Greenshop, a realistic online grocery store with 84 everyday products, including 24 eco-labeled alternatives. You have a €25 budget, and one in five participants will receive the basket they actually selected. Before shopping, the page states: “This shop sells several daily-use products.” Complete the basket as if it were your own purchase.","You are shopping in the Greenshop, a realistic online grocery store with 84 everyday products, including 24 eco-labeled alternatives. You have a €25 budget, and one in five participants will receive the basket they actually selected. Before shopping, the page states: “This shop sells several daily-use products.” It then adds: “For your information, 9% of previous participants purchased one ecological product.” Complete the basket as if it were your own purchase.","After completing your basket, how many eco-labeled products does it contain?",Enter a whole number from 0 to 24.,122,60,29,31,0,2.0,2.45,2.84,2.38,0.348,1,0.0677,-0.1619674128422249,0.8579674128422249,6.02,1.42,1.531838964201165,0.7024737630368142,-3.86023424816477,1.8384383139996902e-29,0.19091922689268725,-4.716626884860705,-3.003841611468834,7.9,2.5,2.4764194033371023,1.0546302185881,-2.83721744265423,9.492801213376334e-22,0.13382251327766376,-3.5542067550138623,-2.120228130294598,5.36,2.2653061224489797,1.4813121596360819,0.4460712855998857,-2.8169482002321504,1.947649960666779e-20,0.13286746616007827,-3.5313744734499757,-2.102521927014325,7.38,3.28,1.894029286673126,0.9484681527255903,-2.737308731610219,9.794298273207846e-22,0.12918131557139825,-3.441755112941417,-2.0328623502790215,3.48,0.64,1.7640398903352152,0.692820323027551,-2.1192151205747676,1.073173155212567e-15,0.10416642919742475,-2.7517900554723314,-1.4866401856772036,5.52,1.18,2.41796001047265,0.6605501726683936,-2.4486467385857313,1.6765579555414193e-17,0.11670641355670651,-3.1182159148393778,-1.779077562332085
Demarque_5,Demarque et al. (2015),Nudging sustainable consumption: The use of descriptive norms to promote a minority behavior in a realistic online shopping environment,2015,information,social_reference,conventional_lab,Green purchasing,medium,high,high,1,This shop sells several daily usage products. Some products are standard products and some are ecological products. You are shopping for everyday items with a budget.,"This shop sells several daily usage products. Some products are standard products and some are ecological products. You are shopping for everyday items with a budget. For your information, it was typical for previous participants to choose many ecological products in their purchases.",How many ecological products do you purchase?,Write a number. ,235,81,41,40,0,1.56,2.16,2.22,1.83,0.3294,1,0.0501,-0.1092993126468009,0.768099312646801,2.12,3.34,0.5205962045225315,1.0022423838165935,1.5276816422278556,6.402494191708979e-11,0.06379648587774765,1.0326346006203313,2.0227286838353797,3.24,3.64,0.7159979477795241,0.9424241429983224,0.47795211939924304,0.01891202192946552,0.05080035642366266,0.03619712250833701,0.9197071162901491,2.42,2.64,0.4985693819032897,0.5252793231671498,0.4296048315417868,0.03418376528433322,0.05052950508320475,-0.010970942879805212,0.8701806059633788,2.36,2.6,0.5252793231671496,0.5345224838248488,0.45289764745444167,0.02574778175965159,0.05065639377324006,0.011769037313625719,0.8940262575952576,2.32,2.64,0.7677159338596798,1.1385633625812157,0.32955433634844017,0.10305183333374791,0.05006065168395792,-0.10897266621928808,0.7680813389161685,1.28,3.02,1.0109603435973789,1.15157390078952,1.6058319751295094,2.410625124854153e-12,0.06530812249718188,1.104954282244538,2.1067096680144806
Demarque_6,Demarque et al. (2015),Nudging sustainable consumption: The use of descriptive norms to promote a minority behavior in a realistic online shopping environment,2015,information,social_reference,conventional_lab,Green purchasing,medium,high,high,1,This shop sells several daily usage products. Some products are standard products and some are ecological products. You are shopping for everyday items with a budget.,"This shop sells several daily usage products. Some products are standard products and some are ecological products. You are shopping for everyday items with a budget. For your information, 70% of previous participants included many ecological products in their purchases.",How many ecological products do you purchase?,Write a number. ,122,59,29,30,0,2.0,2.45,2.77,2.31,0.3236,1,0.0687,-0.1901199830468797,0.8373199830468797,2.24,2.86,0.5174505793221382,0.8808622862553139,0.8582708558186012,4.979836714087554e-05,0.07405870942815515,0.3248915512125734,1.391650160424629,3.16,3.76,0.7384484561897194,1.0214035960982557,0.6732290918193761,0.0011259054658921753,0.07165708695463267,0.14856944142960238,1.1978887422091498,2.44,2.6,0.5014265364224069,0.4948716593053935,0.3211820274187868,0.1115118468112192,0.06869031140094539,-0.19250172999173126,0.8348657848293048,2.36,2.52,0.4848732213850613,0.5046720495044484,0.32331615074619063,0.10918862263190295,0.06870196766023769,-0.19041118906303406,0.8370434905554154,1.92,2.26,0.8769148144698746,1.208980005236325,0.3219451403205664,0.11098409729547805,0.06869447054195545,-0.19175416841588455,0.8356444490570174,2.18,2.38,0.5955618167335953,0.635353027369631,0.32479189329551333,0.10761013296854034,0.06871007308919659,-0.18896575028658685,0.8385495368776135
Demarque_7,Demarque et al. (2015),Nudging sustainable consumption: The use of descriptive norms to promote a minority behavior in a realistic online shopping environment,2015,information,social_reference,conventional_lab,Green purchasing,medium,high,high,1,"You are shopping in the Greenshop, a realistic online grocery store with 84 everyday products, including 24 eco-labeled alternatives. You have a €25 budget, and one in five participants will receive the basket they actually selected. Before shopping, the page states: “This shop sells several daily-use products.” Complete the basket as if it were your own purchase.","You are shopping in the Greenshop, a realistic online grocery store with 84 everyday products, including 24 eco-labeled alternatives. You have a €25 budget, and one in five participants will receive the basket they actually selected. Before shopping, the page states: “This shop sells several daily-use products.” It then adds: “For your information, 1% of previous participants purchased one ecological product.” Complete the basket as if it were your own purchase.","After completing your basket, how many eco-labeled products does it contain?",Enter a whole number from 0 to 24.,235,81,41,40,0,1.56,2.16,1.77,1.54,0.1117,1,0.0495,-0.3243644581072381,0.5477644581072381,6.26,1.0,1.6389394280996452,0.8329931278350429,-4.046153846153846,1.365964267120228e-31,0.1504480275243252,-4.8063774332578975,-3.2859302590497945,7.18,2.56,2.3272125745936796,0.9722685444099172,-2.5905179878975524,9.631288288462106e-20,0.0908148330729377,-3.1811629248587536,-1.9998730509363514,5.148936170212766,3.92,4.925438507974411,6.886366299894779,-0.20423717517648612,0.31263855716848277,0.04964773046863699,-0.6409518556443976,0.23247750529142533,7.64,2.72,1.977010730514995,1.3558640591662483,-2.9024304079042555,6.301728389837842e-25,0.10139087521557028,-3.526520843606286,-2.2783399722022253,4.5,0.52,2.392590603492032,0.8141603913585718,-2.227090250978953,2.978119027245457e-16,0.08000710184074455,-2.781476386343377,-1.6727041156145295,5.18,1.02,2.1159260046473407,0.5146823867043379,-2.7016288450212116,4.46312218933697e-19,0.09444455511386277,-3.303961700931198,-2.099295989111225
Demarque_8,Demarque et al. (2015),Nudging sustainable consumption: The use of descriptive norms to promote a minority behavior in a realistic online shopping environment,2015,information,social_reference,conventional_lab,Green purchasing,medium,high,high,1,"You are shopping in the Greenshop, a realistic online grocery store with 84 everyday products, including 24 eco-labeled alternatives. You have a €25 budget, and one in five participants will receive the basket they actually selected. Before shopping, the page states: “This shop sells several daily-use products.” Complete the basket as if it were your own purchase.","You are shopping in the Greenshop, a realistic online grocery store with 84 everyday products, including 24 eco-labeled alternatives. You have a €25 budget, and one in five participants will receive the basket they actually selected. Before shopping, the page states: “This shop sells several daily-use products.” It then adds: “For your information, 9% of previous participants purchased one ecological product.” Complete the basket as if it were your own purchase.","After completing your basket, how many eco-labeled products does it contain?",Enter a whole number from 0 to 24.,235,80,41,39,0,1.56,2.16,1.67,1.9,0.054,0,0.05,-0.3842612702882907,0.4922612702882907,5.88,1.26,1.7686614332048183,0.48697315854455175,-3.5615962515856108,8.096762063725189e-25,0.1293123186641439,-4.266399732817638,-2.856792770353583,6.88,2.54,2.1631420835140225,0.7059513771774764,-2.6973824886557014,1.0077780200252183e-19,0.09550547135662982,-3.303088964902634,-2.0916760124087688,3.66,2.6,3.191890233906256,0.5345224838248488,-0.4631984707990838,0.024555181545626595,0.05137222468940598,-0.9074329648129988,-0.0189639767851687,7.74,3.04,1.8273433375995292,0.9680613912055673,-3.214233520925352,6.395329731391145e-26,0.11460187658746582,-3.877738147650004,-2.5507288942006996,4.06,0.9,2.141999828502823,0.7354021529276433,-1.9732703710706283,3.3098937220240317e-14,0.07436749427687225,-2.507760470944153,-1.4387802711971034,4.6,1.18,2.2131333406899527,0.5602477586036447,-2.1185840707964596,6.427429343403374e-15,0.07808375994991779,-2.6662660482364466,-1.5709020933564726
Dickerson_1,Dickerson et al. (1992),Using cognitive dissonanace to encourage water conservation,1992,assistance,commitment,framed_field,Other,low,high,high,1,You are on your way to take a shower after swimming.,"As you leave the pool on your way to shower, a representative of the campus water conservation office asks whether you support water conservation. After you say yes, you answer a brief survey about whether you always turn off the water while soaping, whether you always shower as briefly as possible or sometimes linger, the length of a water-efficient shower, and your usual shower length. You then print your name on a flyer that reads: “Please conserve water. Take shorter showers. Turn showers off while soaping up. If I can do it, so can you!” The flyer will be attached to posters distributed around campus. You then proceed to the shower.","How long did your shower last, measured as the total time the water was running?",Enter the duration in seconds.,60,40,20,20,0,301.8,142.32,247.7,104.05,0.434,1,0.1024,-0.1931884750528172,1.061188475052817,332.4,298.8,66.62597397534438,58.75024967380731,0.5349324258130358,0.00878714169759969,0.10357690875232774,-0.0958499691116006,1.1657148207376722,198.6,264.0,51.03060306306006,54.210474174315074,-1.2422937616273677,1.2855939861055096e-08,0.11929117237722844,-1.9192369840319115,-0.565350539222824,300.0,324.86,0.0,47.26434994274442,-0.7438449741334523,0.0005143391647593656,0.10691631681929496,-1.384715185893687,-0.10297476237321745,304.8,285.4,52.614888868192494,50.51611179634088,0.3761426515755255,0.06298499923809557,0.10176854117917834,-0.24910902589677675,1.0013943290478278,364.8,350.4,101.30253738990274,120.82978413741324,0.12915436912404424,0.5199822079384075,0.10020851063829787,-0.4912864959872978,0.7495952342353862,288.0,391.8,104.27592909082662,75.800220774004,-1.138696644398912,1.5606408496603533e-07,0.11620787559956677,-1.8068341817039801,-0.47055910709384374
Dickerson_2,Dickerson et al. (1992),Using cognitive dissonanace to encourage water conservation,1992,assistance,reminder,framed_field,Energy conservation,low,medium,medium,1,You are on your way to take a shower after swimming.,"You are on your way to take a shower after swimming. Before you enter, a member of the campus water conservation team greets you and asks if you support saving water. After you agree, she invites you to answer a few short questions to help raise awareness of daily water use: “Do you turn off the water while soaping or shampooing?” “Do you ever take longer showers than necessary?” “What do you think is a reasonable length of time for a quick, water-saving shower (in minutes)?” “On average, how long do you usually shower here at the Field House?” She thanks you for your input and reminds you: “Every second counts. A shorter shower saves both water and energy.” You realize that you should save time during your shower to conserve water resources. You then proceed to take your shower as usual.",How long did you spend taking a shower this time?(You usually take a shower for about 300 seconds),Please output actual duration of your shower in seconds.,60,40,20,20,0,301.8,142.32,248.3,146.07,0.371,1,0.1017,-0.2540410883010753,0.9960410883010752,294.8,254.0,31.265159588296246,15.779087167410372,1.6475674043950457,5.295308294008908e-12,0.13393097940031284,0.9302875829992846,2.3648472257908066,218.2,236.8,35.61070694299105,16.21790393864957,-0.6722333985425507,0.0012726158798443148,0.10564872177645085,-1.309293218467812,-0.0351735786172892,279.3,269.3,33.33518702328743,18.681268584289654,0.3700881537903353,0.06808505178225904,0.10171206551969925,-0.2549900103312948,0.9951663179119654,249.7,244.8,14.582978615705454,11.109841197270615,0.3779915539274014,0.06192763515852336,0.10178597018550566,-0.24731366194083365,1.0032967697956365,273.9,263.1,29.455777992489978,29.569875735626752,0.3659418961238216,0.07033365089163289,0.10167391839173373,-0.25901903916770536,0.9909028314153485,284.32,277.72,31.27588886810087,20.130229070951458,0.25094808995787843,0.2130673764052497,0.10078718679816885,-0.37128163268382586,0.8731778125995827
Dinner_1,Dinner et al. (2011),Partitioning default effects: Why people choose not to choose,2011,structure,default,artefactual_field,Energy conservation,medium,medium,medium,0,"You have just completed major renovations in your home. The contractor informs you that all the new light fixtures have been installed with incandescent bulbs, which are cheaper but less efficient. The contractor now asks: “Are you okay with the incandescent bulbs, or would you prefer to switch to compact fluorescent (CFL) bulbs, which are more expensive but energy efficient? If you want to switch, we can do so at no extra labor cost.","You have just completed major renovations in your home. The contractor informs you that all the new light fixtures have been installed with compact fluorescent (CFL) bulbs, which are more expensive but energy efficient. The contractor now asks: “Are you okay with the CFL bulbs, or would you prefer to switch to incandescent bulbs, which are cheaper but less efficient? If you want to switch, we can do so at no extra labor cost.",Which type of light bulbs do you choose to keep in your home?,"Incandescent bulb (0), compact fluorescent lamp (CFL) bulb (1), first output a brief reason, then output a number.",126,126,63,63,1,0.19,,0.58,,0.8294,1,0.0345,0.4653528474030495,1.1934471525969506,0.78,1.0,0.4184519575964802,0.0,0.9764105267938343,0.0013934041792054727,0.03552927586045164,0.6069727781175427,1.345848275470126,0.84,1.0,0.37032803990902047,0.0,0.8230336921349761,0.009873332091192726,0.03443406531106877,0.4593345803384765,1.1867328039314757,0.6829268292682927,0.9523809523809523,0.47111699132189566,0.21554026870452106,0.7562704848779003,0.003680153333017046,0.034015654945624814,0.3947877913328867,1.1177531784229138,0.72,0.98,0.4535573676110727,0.14142135623730942,0.8314035441907461,0.0007775304469403851,0.03448901529084497,0.4674143520351672,1.195392736346325,0.28,0.68,0.4535573676110727,0.47121207149916117,0.8238665668324634,0.0001429291581346583,0.03443950841247742,0.46013871063846645,1.1875944230264603,0.48,0.86,0.5046720495044484,0.35050983275386544,0.8438129932870186,0.00012916006051113136,0.03457150939539682,0.47938874915436364,1.2082372374196737
